,collection_date,geo_loc_name,isolation_source,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1,ww_surv_target_1_known_present,collected_by,BioSampleModel,experiment_id,SRA_id,purpose_of_ww_sampling,purpose_of_ww_sequencing,sequenced_by,ww_flow,ww_sample_site,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_protocol,enrichment_kit,amplicon_PCR_primer_scheme,amplicon_size,quality_control_determination,dehosting_method,sequence_submitter_contact_email,raw_sequence_data_processing_method,ww_population_source,ww_pre_treatment,ww_processing_protocol,ww_surv_jurisdiction,ww_surv_system_sample_id,concentration_method,extraction_method,collection_time,collection_site_id,project_name,instantaneous_flow,collection_volume,ww_temperature,ww_ph,ww_industrial_effluent_percent,ww_total_suspended_solids,extraction_control,ww_surv_target_2,quality_control_method,quality_control_method_version,quality_control_issues,ww_endog_control_1,ww_endog_control_1_conc,ww_endog_control_1_protocol,ww_endog_control_1_units,ww_primary_sludge_retention_time,ww_surv_target_2_gene,ww_surv_target_2_known_present,ww_surv_target_2_protocol,ww_surv_target_2_conc,ww_surv_target_2_conc_unit,quality_control_details,sample_name,sample_title,organism,sequencing_protocol_name,site_id
SRR25948686,2023-07-24 00:00:00,"USA: Colorado, Summit, county",wastewater,28571,24 hours,raw wastewater,composite,SARS-CoV-2,no,CDPHE,SARS-CoV-2: wastewater surveillance,SRR25948686,SRX21667239,public health surveillance community-level,diversity of mutations across entire genome,CDPHE,1.54,wastewater treatment plant,101000.0,copies/L,N2,,,,,,,,,census blocks clipped to wastewater service area polygon,,,,BR20230724,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,,BR,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,,,,,,,MHV,,,,,,,,,,,,,,,,,,,,BR
SRR25948629,2023-07-24 00:00:00,"USA: Colorado, Elbert, county",wastewater,3571,0,raw wastewater,grab,SARS-CoV-2,no,CDPHE,SARS-CoV-2: wastewater surveillance,SRR25948629,SRX21667296,public health surveillance community-level,diversity of mutations across entire genome,CDPHE,,wastewater treatment plant,8840.0,copies/L,N2,,,,,,,,,census blocks clipped to wastewater service area polygon,,,,EL20230724,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,,EL,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,,,,,,,MHV,,,,,,,,,,,,,,,,,,,,EL
SRR25948730,2023-07-21 00:00:00,"USA: Colorado, Delta, county",wastewater,6857,24 hours,raw wastewater,composite,SARS-CoV-2,no,CDPHE,SARS-CoV-2: wastewater surveillance,SRR25948730,SRX21667195,public health surveillance community-level,diversity of mutations across entire genome,CDPHE,0.9,wastewater treatment plant,70600.0,copies/L,N2,,,,,,,,,census blocks clipped to wastewater service area polygon,,,,DE20230721,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,,DE,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,,,,,,,MHV,,,,,,,,,,,,,,,,,,,,DE
SRR25948589,2023-07-21 00:00:00,"USA: Colorado, Weld, county",wastewater,20000,24 hours,raw wastewater,composite,SARS-CoV-2,no,CDPHE,SARS-CoV-2: wastewater surveillance,SRR25948589,SRX21667336,public health surveillance community-level,diversity of mutations across entire genome,CDPHE,2.21,wastewater treatment plant,137000.0,copies/L,N2,,,,,,,,,census blocks clipped to wastewater service area polygon,,,,WS20230721,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,,WS,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,,,,,,,MHV,,,,,,,,,,,,,,,,,,,,WS
SRR25948752,2023-07-20 00:00:00,"USA: Colorado, El Paso, county",wastewater,9286,24 hours,raw wastewater,composite,SARS-CoV-2,no,CDPHE,SARS-CoV-2: wastewater surveillance,SRR25948752,SRX21667173,public health surveillance community-level,diversity of mutations across entire genome,CDPHE,0.45,wastewater treatment plant,54900.0,copies/L,N2,,,,,,,,,census blocks clipped to wastewater service area polygon,,,,SW20230720,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,,SW,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,,,,,,,MHV,,,,,,,,,,,,,,,,,,,,SW
SRR25948600,2023-07-20 00:00:00,"USA: Colorado, El Paso, county",wastewater,5936,24 hours,raw wastewater,composite,SARS-CoV-2,no,CDPHE,SARS-CoV-2: wastewater surveillance,SRR25948600,SRX21667325,public health surveillance community-level,diversity of mutations across entire genome,CDPHE,0.2,wastewater treatment plant,103000.0,copies/L,N2,,,,,,,,,census blocks clipped to wastewater service area polygon,,,,TM20230720,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,,TM,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,,,,,,,MHV,,,,,,,,,,,,,,,,,,,,TM
SRR25948563,2023-07-20 00:00:00,"USA: Colorado, El Paso, county",wastewater,4779,24 hours,raw wastewater,composite,SARS-CoV-2,no,CDPHE,SARS-CoV-2: wastewater surveillance,SRR25948563,SRX21667362,public health surveillance community-level,diversity of mutations across entire genome,CDPHE,0.29,wastewater treatment plant,146000.0,copies/L,N2,,,,,,,,,census blocks clipped to wastewater service area polygon,,,,TP20230720,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,,TP,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,,,,,,,MHV,,,,,,,,,,,,,,,,,,,,TP
SRR25948574,2023-07-20 00:00:00,"USA: Colorado, Douglas, county",wastewater,14286,24 hours,raw wastewater,composite,SARS-CoV-2,no,CDPHE,SARS-CoV-2: wastewater surveillance,SRR25948574,SRX21667351,public health surveillance community-level,diversity of mutations across entire genome,CDPHE,0.97,wastewater treatment plant,96000.0,copies/L,N2,,,,,,,,,census blocks clipped to wastewater service area polygon,,,,PW20230720,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,,PW,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,,,,,,,MHV,,,,,,,,,,,,,,,,,,,,PW
SRR25948593,2023-07-20 00:00:00,"USA: Colorado, Montezuma, county",wastewater,11214,,raw wastewater,composite,SARS-CoV-2,no,CDPHE,SARS-CoV-2: wastewater surveillance,SRR25948593,SRX21667332,public health surveillance community-level,diversity of mutations across entire genome,CDPHE,0.54,wastewater treatment plant,2200.0,copies/L,N2,,,,,,,,,census blocks clipped to wastewater service area polygon,,,,CZ20230720,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,,CZ,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,,,,,,,MHV,,,,,,,,,,,,,,,,,,,,CZ
SRR25948640,2023-07-13 00:00:00,"USA: Colorado, Adams, county",wastewater,21429,24 hours,raw wastewater,composite,SARS-CoV-2,no,CDPHE,SARS-CoV-2: wastewater surveillance,SRR25948640,SRX21667285,public health surveillance community-level,diversity of mutations across entire genome,CDPHE,0.3,wastewater treatment plant,13000.0,copies/L,N2,,,,,,,,,census blocks clipped to wastewater service area polygon,,,,BT20230713,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,,BT,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,,,,,,,MHV,,,,,,,,,,,,,,,,,,,,BT
SRR25948651,2023-07-13 00:00:00,"USA: Colorado, Teller, county",wastewater,7143,missing,raw wastewater,missing,SARS-CoV-2,no,CDPHE,SARS-CoV-2: wastewater surveillance,SRR25948651,SRX21667274,public health surveillance community-level,diversity of mutations across entire genome,CDPHE,missing,wastewater treatment plant,missing,copies/L,missing,,,,,,,,,census blocks clipped to wastewater service area polygon,,,,CC20230713,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,,CC,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,missing,,,,,,MHV,,,,,,,,,,,,,,,,,,,,CC
SRR25948621,2023-07-11 00:00:00,"USA: Colorado, Delta, county",wastewater,6857,missing,raw wastewater,missing,SARS-CoV-2,no,CDPHE,SARS-CoV-2: wastewater surveillance,SRR25948621,SRX21667304,public health surveillance community-level,diversity of mutations across entire genome,CDPHE,missing,wastewater treatment plant,missing,copies/L,missing,,,,,,,,,census blocks clipped to wastewater service area polygon,,,,DE20230711,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,,DE,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,missing,,,,,,MHV,,,,,,,,,,,,,,,,,,,,DE
SRR25948710,2023-07-07 00:00:00,"USA: Colorado, Delta, county",wastewater,6857,24 hours,raw wastewater,composite,SARS-CoV-2,no,CDPHE,SARS-CoV-2: wastewater surveillance,SRR25948710,SRX21667215,public health surveillance community-level,diversity of mutations across entire genome,CDPHE,0.89,wastewater treatment plant,714.0,copies/L,N2,,,,,,,,,census blocks clipped to wastewater service area polygon,,,,DE20230707,innovaprep ultrafiltration,qiagen EZ1 RNA extraction kit,,DE,SARS-CoV-2 Colorado wastewater genomic surveillance Raw sequence reads,,,,,,,MHV,,,,,,,,,,,,,,,,,,,,DE
SRR26394013,2023-02-05 00:00:00,USA: Virginia,wastewater,220000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26394013,SRX22099895,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW16-WK74,,,,51680-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51680-001-01-00-00
SRR26394021,2023-02-05 00:00:00,USA: Virginia,wastewater,330000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26394021,SRX22099887,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW37-WK74,,,,51087-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51087-001-01-00-00
SRR26394003,2023-02-06 00:00:00,USA: Virginia,wastewater,70000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26394003,SRX22099905,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW20-WK74,,,,51155-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51155-001-01-00-00
SRR26394002,2023-02-06 00:00:00,USA: Virginia,wastewater,225000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26394002,SRX22099906,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW08-WK74,,,,51760-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51760-001-01-00-00
SRR26394000,2023-02-06 00:00:00,USA: Virginia,wastewater,52500,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26394000,SRX22099908,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW17-WK74,,,,51121-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51121-001-01-00-00
SRR26393999,2023-02-06 00:00:00,USA: Virginia,wastewater,300000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393999,SRX22099909,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW21-WK74,,,,51770-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51770-001-01-00-00
SRR26394010,2023-02-06 00:00:00,USA: Virginia,wastewater,118266,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26394010,SRX22099898,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW03-WK74,,,,51540-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51540-001-01-00-00
SRR26393789,2023-03-12 00:00:00,USA: Virginia,wastewater,330000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393789,SRX22099671,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW37-WK79,,,,51087-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51087-001-01-00-00
SRR26393759,2023-03-12 00:00:00,USA: Virginia,wastewater,300000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393759,SRX22099701,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW36-WK79,,,,51107-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51107-001-01-00-00
SRR26393784,2023-03-13 00:00:00,USA: Virginia,wastewater,69000,0,raw wastewater,grab,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393784,SRX22099676,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW14-WK79,,,,51095-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51095-001-01-00-00
SRR26393776,2023-03-13 00:00:00,USA: Virginia,wastewater,81000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393776,SRX22099684,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW13-WK79,,,,51165-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51165-001-01-00-00
SRR26393757,2023-03-13 00:00:00,USA: Virginia,wastewater,165901,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393757,SRX22099703,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW06-WK79,,,,51153-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51153-001-01-00-00
SRR26393772,2023-03-13 00:00:00,USA: Virginia,wastewater,225000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393772,SRX22099688,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW08-WK79,,,,51760-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51760-001-01-00-00
SRR26393779,2023-03-13 00:00:00,USA: Virginia,wastewater,92000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393779,SRX22099681,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW22-WK79,,,,51179-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51179-001-01-00-00
SRR26393755,2023-03-19 00:00:00,USA: Virginia,wastewater,330000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393755,SRX22099705,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW37-WK80,,,,51087-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51087-001-01-00-00
SRR26393780,2023-03-19 00:00:00,USA: Virginia,wastewater,220000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393780,SRX22099680,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW16-WK80,,,,51680-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51680-001-01-00-00
SRR26393775,2023-03-20 00:00:00,USA: Virginia,wastewater,16563,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393775,SRX22099685,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW12-WK80,,,,51069-002-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51069-002-01-00-00
SRR26393771,2023-03-20 00:00:00,USA: Virginia,wastewater,225000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393771,SRX22099689,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW08-WK80,,,,51760-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51760-001-01-00-00
SRR26393756,2023-03-20 00:00:00,USA: Virginia,wastewater,165901,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393756,SRX22099704,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW06-WK80,,,,51153-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51153-001-01-00-00
SRR26393773,2023-03-20 00:00:00,USA: Virginia,wastewater,70000,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393773,SRX22099687,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW20-WK80,,,,51155-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51155-001-01-00-00
SRR26393768,2023-03-20 00:00:00,USA: Virginia,wastewater,52500,24,raw wastewater,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393768,SRX22099692,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW17-WK80,,,,51121-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51121-001-01-00-00
SRR26393766,2023-03-21 00:00:00,USA: Virginia,wastewater,3100,0,raw wastewater,grab,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393766,SRX22099694,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW29-WK80,,,,51167-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51167-001-01-00-00
SRR26393782,2023-03-21 00:00:00,USA: Virginia,wastewater,4000,0,raw wastewater,grab,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26393782,SRX22099678,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW40-WK80,,,,51005-002-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51005-002-01-00-00
SRR26378689,2023-03-26 00:00:00,USA: Virginia,wastewater,330000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378689,SRX22085584,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW37-WK81,,,,51087-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51087-001-01-00-00
SRR26378675,2023-03-26 00:00:00,USA: Virginia,wastewater,16563,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378675,SRX22085598,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW12-WK81,,,,51069-002-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51069-002-01-00-00
SRR26378660,2023-03-26 00:00:00,USA: Virginia,wastewater,300000,24,post grit removal,composite,SARS-CoV-2,yes,,SARS-CoV-2: wastewater surveillance,SRR26378660,SRX22085613,,,Virginia Division of Consolidated Laboratory Services,,,,,,,Illumina COVIDSeq Assay,NEB VarSkip 2b Short,,,SRA human read removal tool,,Illumina adapter trimming,,,,,DCLS-SMP-WW36-WK81,,,,51107-001-01-00-00,,,,,,,,SARS-CoV-2 Standard spiked with MHV,,,,,,,,,,,,,,,,,,,,51107-001-01-00-00
