accession,amplicon_PCR_primer_scheme,collected_by,geo_loc_name,collection_date,ww_population,ww_surv_target_1_conc,geo_loc_country,geo_loc_region,site_id
SRR23386368,,RICE University,"USA: Texas, Houston",2022-12-12,293227.0,-1.0,USA,Texas,USA_TX_a814c68f
SRR23906523,,CDPHE,"USA: Colorado, Routt, county",2022-12-12,43741.0,246000.0,USA,Colorado,USA_CO_dec2cfa7
SRR22910050,ARTIC V4.1,Biobot Analytics,USA: Tennessee,2022-12-12,3710.0,-1.0,USA,Tennessee,USA_TN_5a138381
SRR23590398,,CDPHE,"USA: Colorado, El Paso, county",2022-12-12,303855.0,261389.7764,USA,Colorado,USA_CO_a604923a
SRR22909848,ARTIC V4.1,Biobot Analytics,USA: Vermont,2022-12-12,3000.0,-1.0,USA,Vermont,USA_VT_6fb1d04e
SRR22910060,ARTIC V4.1,Biobot Analytics,USA: Washington,2022-12-12,753.0,-1.0,USA,Washington,USA_WA_09e7b16d
SRR23590389,,CDPHE,"USA: Colorado, Denver, county",2022-12-12,709904.0,-1.0,USA,Colorado,USA_CO_613d9bcc
SRR23906526,,CDPHE,"USA: Colorado, Pitkin, county",2022-12-12,17571.0,200000.0,USA,Colorado,USA_CO_0abd8f45
SRR22910037,ARTIC V4.1,Biobot Analytics,USA: Puerto Rico,2022-12-12,514464.0,-1.0,USA,Puerto Rico,USA_PR_73a54443
SRR23906360,,CDPHE,"USA: Colorado, Garfield, county",2022-12-12,16714.0,222000.0,USA,Colorado,USA_CO_e5612040
SRR23906366,,CDPHE,"USA: Colorado, Summit, county",2022-12-12,7857.0,546000.0,USA,Colorado,USA_CO_883d25c1
SRR23386421,,RICE University,"USA: Texas, Houston",2022-12-12,551150.0,-1.0,USA,Texas,USA_TX_7da544ad
SRR24057207,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-12,4800.0,249810.5,USA,Ohio,USA_OH_a66ad873
SRR22910171,ARTIC V4.1,Biobot Analytics,USA: Arkansas,2022-12-12,14000.0,-1.0,USA,Arkansas,USA_AR_e1be8647
SRR23386370,,RICE University,"USA: Texas, Houston",2022-12-12,20608.0,-1.0,USA,Texas,USA_TX_bcb1e68c
SRR23590392,,CDPHE,"USA: Colorado, Boulder Weld, county",2022-12-12,75544.0,400901.8875,USA,Colorado,USA_CO_d0ae686d
SRR22910076,ARTIC V4.1,Biobot Analytics,USA: Texas,2022-12-12,780.0,-1.0,USA,Texas,USA_TX_aec50c77
SRR22909866,ARTIC V4.1,Biobot Analytics,USA: Nevada,2022-12-12,984000.0,-1.0,USA,Nevada,USA_NV_fc6a738a
SRR24057356,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-12,113629.0,177558.0,USA,Ohio,USA_OH_137d7712
SRR22910091,ARTIC V4.1,Biobot Analytics,USA: Kansas,2022-12-12,1955.0,-1.0,USA,Kansas,USA_KS_16168196
SRR22910128,ARTIC V4.1,Biobot Analytics,USA: South Carolina,2022-12-12,48000.0,-1.0,USA,South Carolina,USA_SC_d5182ebd
SRR24056956,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-12,36000.0,167284.5,USA,Ohio,USA_OH_71d9a9a5
SRR23906521,,CDPHE,"USA: Colorado, Douglas, county",2022-12-12,34786.0,431000.0,USA,Colorado,USA_CO_c206c999
SRR26798572,SARS-CoV-2 Additional Genome Coverage Panel-SNAP primer pool,Oregon State University/Oregon Health Authority,USA: Oregon,2022-12-12,10840.0,4.004,USA,Oregon,USA_OR_42a6fb3d
SRR22909929,ARTIC V4.1,Biobot Analytics,USA: Oklahoma,2022-12-12,93000.0,-1.0,USA,Oklahoma,USA_OK_99f258ff
SRR22910132,ARTIC V4.1,Biobot Analytics,USA: Arkansas,2022-12-12,31000.0,-1.0,USA,Arkansas,USA_AR_8d16da08
SRR23386412,,RICE University,"USA: Texas, Houston",2022-12-12,28742.0,-1.0,USA,Texas,USA_TX_aefb8f97
SRR23906250,,CDPHE,"USA: Colorado, Summit, county",2022-12-12,14286.0,166000.0,USA,Colorado,USA_CO_08205ddf
SRR23386362,,RICE University,"USA: Texas, Houston",2022-12-12,20758.0,-1.0,USA,Texas,USA_TX_f38bab4a
SRR22909896,ARTIC V4.1,Biobot Analytics,USA: Vermont,2022-12-11,31000.0,-1.0,USA,Vermont,USA_VT_27e6638f
SRR22910111,ARTIC V4.1,Biobot Analytics,USA: Indiana,2022-12-11,86000.0,-1.0,USA,Indiana,USA_IN_f8e128f4
SRR22909897,ARTIC V4.1,Biobot Analytics,USA: California,2022-12-11,47400.0,-1.0,USA,California,USA_CA_00e4d63b
SRR23752695,ARTIC V4.1,Biobot Analytics,USA: Arizona,2022-12-11,150000.0,-1.0,USA,Arizona,USA_AZ_72a20e72
SRR24057545,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,566136.0,82273.5,USA,Ohio,USA_OH_7f191f91
SRR22909872,ARTIC V4.1,Biobot Analytics,USA: Alabama,2022-12-11,11000.0,-1.0,USA,Alabama,USA_AL_2d5fb637
SRR22910078,ARTIC V4.1,Biobot Analytics,USA: Arizona,2022-12-11,2400000.0,-1.0,USA,Arizona,USA_AZ_f0a80463
SRR24057503,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,68874.0,87200.0,USA,Ohio,USA_OH_f09acb41
SRR22909126,ARTIC V4.1,Biobot Analytics,USA: Pennsylvania,2022-12-11,67000.0,-1.0,USA,Pennsylvania,USA_PA_abb31f79
SRR22910110,ARTIC V4.1,Biobot Analytics,USA: Texas,2022-12-11,120000.0,-1.0,USA,Texas,USA_TX_c2a43a6a
SRR22909885,ARTIC V4.1,Biobot Analytics,USA: Arkansas,2022-12-11,32043.0,-1.0,USA,Arkansas,USA_AR_c264ca77
SRR22910005,ARTIC V4.1,Biobot Analytics,USA: Texas,2022-12-11,415000.0,-1.0,USA,Texas,USA_TX_7a7c2450
SRR22909927,ARTIC V4.1,Biobot Analytics,USA: New Jersey,2022-12-11,1500000.0,-1.0,USA,New Jersey,USA_NJ_90286c1b
SRR22909899,ARTIC V4.1,Biobot Analytics,USA: Vermont,2022-12-11,3000.0,-1.0,USA,Vermont,USA_VT_6fb1d04e
SRR22910097,ARTIC V4.1,Biobot Analytics,USA: Louisiana,2022-12-11,40000.0,-1.0,USA,Louisiana,USA_LA_4200ae64
SRR24057771,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,524154.0,131116.0,USA,Ohio,USA_OH_ca2e3fb0
SRR24057515,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,6000.0,15579.0,USA,Ohio,USA_OH_807433ef
SRR22909842,ARTIC V4.1,Biobot Analytics,USA: Hawaii,2022-12-11,48519.0,-1.0,USA,Hawaii,USA_HI_750589d5
SRR24057114,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,72000.0,100252.7895,USA,Ohio,USA_OH_55b1d50c
SRR22910044,ARTIC V4.1,Biobot Analytics,USA: Florida,2022-12-11,96136.0,-1.0,USA,Florida,USA_FL_d11a965d
SRR22909125,ARTIC V4.1,Biobot Analytics,USA: Pennsylvania,2022-12-11,4000.0,-1.0,USA,Pennsylvania,USA_PA_fa412c2b
SRR22909805,ARTIC V4.1,Biobot Analytics,USA: Texas,2022-12-11,138700.0,-1.0,USA,Texas,USA_TX_ce970bf3
SRR22909989,ARTIC V4.1,Biobot Analytics,USA: Florida,2022-12-11,76800.0,-1.0,USA,Florida,USA_FL_a0b24ba7
SRR22910057,ARTIC V4.1,Biobot Analytics,USA: New York,2022-12-11,728123.0,-1.0,USA,New York,USA_NY_8ebd9807
SRR22909890,ARTIC V4.1,Biobot Analytics,USA: Arkansas,2022-12-11,30377.0,-1.0,USA,Arkansas,USA_AR_0be6a109
SRR22910083,ARTIC V4.1,Biobot Analytics,USA: Florida,2022-12-11,103000.0,-1.0,USA,Florida,USA_FL_6c2833e0
SRR24057820,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,12000.0,18442.0,USA,Ohio,USA_OH_6a3877bb
SRR22909922,ARTIC V4.1,Biobot Analytics,USA: Montana,2022-12-11,3000.0,-1.0,USA,Montana,USA_MT_9a608b99
SRR22909994,ARTIC V4.1,Biobot Analytics,USA: Indiana,2022-12-11,21600.0,-1.0,USA,Indiana,USA_IN_847d4abb
SRR22909140,ARTIC V4.1,Biobot Analytics,USA: Pennsylvania,2022-12-11,19000.0,-1.0,USA,Pennsylvania,USA_PA_53e21b69
SRR22910009,ARTIC V4.1,Biobot Analytics,USA: Florida,2022-12-11,277823.0,-1.0,USA,Florida,USA_FL_902712a6
SRR22909987,ARTIC V4.1,Biobot Analytics,USA: New Jersey,2022-12-11,145000.0,-1.0,USA,New Jersey,USA_NJ_e3b6da0a
SRR24057829,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,61000.0,68547.0,USA,Ohio,USA_OH_8e6ecf35
SRR22910001,ARTIC V4.1,Biobot Analytics,USA: Virginia,2022-12-11,118497.0,-1.0,USA,Virginia,USA_VA_726ad647
SRR22909992,ARTIC V4.1,Biobot Analytics,USA: California,2022-12-11,230000.0,-1.0,USA,California,USA_CA_9546c634
SRR22909891,ARTIC V4.1,Biobot Analytics,USA: Texas,2022-12-11,142000.0,-1.0,USA,Texas,USA_TX_166dbe90
SRR22910087,ARTIC V4.1,Biobot Analytics,USA: Virginia,2022-12-11,141543.0,-1.0,USA,Virginia,USA_VA_9e878250
SRR24057405,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,65000.0,331410.5,USA,Ohio,USA_OH_3f737486
SRR24057702,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,195577.0,342863.5,USA,Ohio,USA_OH_494cf6a5
SRR22909976,ARTIC V4.1,Biobot Analytics,USA: Virginia,2022-12-11,207627.0,-1.0,USA,Virginia,USA_VA_ffa18f6f
SRR23716846,ARTIC V4.1,Biobot Analytics,USA: Alabama,2022-12-11,11000.0,-1.0,USA,Alabama,USA_AL_2d5fb637
SRR22909938,ARTIC V4.1,Biobot Analytics,USA: Arkansas,2022-12-11,23812.0,-1.0,USA,Arkansas,USA_AR_17079e84
SRR22909965,ARTIC V4.1,Biobot Analytics,USA: Kansas,2022-12-11,40000.0,-1.0,USA,Kansas,USA_KS_3b291251
SRR22910174,ARTIC V4.1,Biobot Analytics,USA: New Jersey,2022-12-11,54000.0,-1.0,USA,New Jersey,USA_NJ_6ae5a54d
SRR24057847,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,8655.0,35368.0,USA,Ohio,USA_OH_dd413a3e
SRR24057138,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,27000.0,77600.0,USA,Ohio,USA_OH_2b5da8a0
SRR22910120,ARTIC V4.1,Biobot Analytics,USA: North Carolina,2022-12-11,3500.0,-1.0,USA,North Carolina,USA_NC_2b61682f
SRR22909123,ARTIC V4.1,Biobot Analytics,USA: Pennsylvania,2022-12-11,10500.0,-1.0,USA,Pennsylvania,USA_PA_d465f2cb
SRR22910093,ARTIC V4.1,Biobot Analytics,USA: District of Columbia,2022-12-11,1600000.0,-1.0,USA,District of Columbia,USA_DC_5e897e60
SRR22910119,ARTIC V4.1,Biobot Analytics,USA: North Carolina,2022-12-11,10000.0,-1.0,USA,North Carolina,USA_NC_ff0a5943
SRR22909854,ARTIC V4.1,Biobot Analytics,USA: New York,2022-12-11,244918.0,-1.0,USA,New York,USA_NY_cf571471
SRR22909986,ARTIC V4.1,Biobot Analytics,USA: Texas,2022-12-11,900000.0,-1.0,USA,Texas,USA_TX_97f047f5
SRR22910107,ARTIC V4.1,Biobot Analytics,USA: Tennessee,2022-12-11,52000.0,-1.0,USA,Tennessee,USA_TN_858caa6e
SRR22910000,ARTIC V4.1,Biobot Analytics,USA: Indiana,2022-12-11,16000.0,-1.0,USA,Indiana,USA_IN_3e7abfd6
SRR22910096,ARTIC V4.1,Biobot Analytics,USA: Wisconsin,2022-12-11,36000.0,-1.0,USA,Wisconsin,USA_WI_a8534807
SRR22910077,ARTIC V4.1,Biobot Analytics,USA: Kansas,2022-12-11,42235.0,-1.0,USA,Kansas,USA_KS_4aa0ccd1
SRR22910131,ARTIC V4.1,Biobot Analytics,USA: New York,2022-12-11,198128.0,-1.0,USA,New York,USA_NY_f4c22af1
SRR22910079,ARTIC V4.1,Biobot Analytics,USA: Florida,2022-12-11,50000.0,-1.0,USA,Florida,USA_FL_2e43d0f9
SRR22909988,ARTIC V4.1,Biobot Analytics,USA: Indiana,2022-12-11,315000.0,-1.0,USA,Indiana,USA_IN_db5387a5
SRR22909860,ARTIC V4.1,Biobot Analytics,USA: Texas,2022-12-11,1200000.0,-1.0,USA,Texas,USA_TX_3ad2c662
SRR22910075,ARTIC V4.1,Biobot Analytics,USA: Maryland,2022-12-11,3000.0,-1.0,USA,Maryland,USA_MD_9eddd6bc
SRR22909888,ARTIC V4.1,Biobot Analytics,USA: Oregon,2022-12-11,45600.0,-1.0,USA,Oregon,USA_OR_9f7a962a
SRR22910112,ARTIC V4.1,Biobot Analytics,USA: Louisiana,2022-12-11,60000.0,-1.0,USA,Louisiana,USA_LA_34146e20
SRR22909979,ARTIC V4.1,Biobot Analytics,USA: Louisiana,2022-12-11,100000.0,-1.0,USA,Louisiana,USA_LA_886ce521
SRR22910066,ARTIC V4.1,Biobot Analytics,USA: Massachusetts,2022-12-11,12000.0,-1.0,USA,Massachusetts,USA_MA_5ac541d2
SRR22910106,ARTIC V4.1,Biobot Analytics,USA: Florida,2022-12-11,59587.0,-1.0,USA,Florida,USA_FL_4fa78867
SRR24057350,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,21000.0,284042.0,USA,Ohio,USA_OH_625ccf62
SRR22909984,ARTIC V4.1,Biobot Analytics,USA: Arkansas,2022-12-11,93949.0,-1.0,USA,Arkansas,USA_AR_0666af22
SRR22909130,ARTIC V4.1,Biobot Analytics,USA: Pennsylvania,2022-12-11,124000.0,-1.0,USA,Pennsylvania,USA_PA_316bf230
SRR24057146,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,52000.0,237137.0,USA,Ohio,USA_OH_d234f254
SRR22910082,ARTIC V4.1,Biobot Analytics,USA: Arizona,2022-12-11,37500.0,-1.0,USA,Arizona,USA_AZ_5b8f6995
SRR22909121,ARTIC V4.1,Biobot Analytics,USA: Pennsylvania,2022-12-11,14194.0,-1.0,USA,Pennsylvania,USA_PA_85c5ade0
SRR22909835,ARTIC V4.1,Biobot Analytics,USA: Hawaii,2022-12-11,20800.0,-1.0,USA,Hawaii,USA_HI_96116fd6
SRR22909844,ARTIC V4.1,Biobot Analytics,USA: Maryland,2022-12-11,88500.0,-1.0,USA,Maryland,USA_MD_eab6d6e1
SRR24057229,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,300.0,143789.5,USA,Ohio,USA_OH_70575a0c
SRR22909936,ARTIC V4.1,Biobot Analytics,USA: South Carolina,2022-12-11,30000.0,-1.0,USA,South Carolina,USA_SC_c23b9ae4
SRR22909841,ARTIC V4.1,Biobot Analytics,USA: New York,2022-12-11,596326.0,-1.0,USA,New York,USA_NY_ad47d4e8
SRR22910010,ARTIC V4.1,Biobot Analytics,USA: Tennessee,2022-12-11,45000.0,-1.0,USA,Tennessee,USA_TN_7216935e
SRR22909997,ARTIC V4.1,Biobot Analytics,USA: Arkansas,2022-12-11,27000.0,-1.0,USA,Arkansas,USA_AR_4b170133
SRR22910144,ARTIC V4.1,Biobot Analytics,USA: Florida,2022-12-11,829725.0,-1.0,USA,Florida,USA_FL_8f9316c0
SRR23716849,ARTIC V4.1,Biobot Analytics,USA: Arizona,2022-12-11,2400000.0,-1.0,USA,Arizona,USA_AZ_f0a80463
SRR22909124,ARTIC V4.1,Biobot Analytics,USA: Pennsylvania,2022-12-11,25000.0,-1.0,USA,Pennsylvania,USA_PA_b30c64b9
SRR22910089,ARTIC V4.1,Biobot Analytics,USA: Kansas,2022-12-11,66377.0,-1.0,USA,Kansas,USA_KS_5693719c
SRR24057218,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,1400.0,52926.5,USA,Ohio,USA_OH_faeaf34d
SRR22910080,ARTIC V4.1,Biobot Analytics,USA: Arkansas,2022-12-11,25000.0,-1.0,USA,Arkansas,USA_AR_ce109609
SRR24057844,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,6700.0,63200.0,USA,Ohio,USA_OH_b970013d
SRR22910154,ARTIC V4.1,Biobot Analytics,USA: New York,2022-12-11,192050.0,-1.0,USA,New York,USA_NY_d0cc6ba5
SRR22909892,ARTIC V4.1,Biobot Analytics,USA: Texas,2022-12-11,20000.0,-1.0,USA,Texas,USA_TX_68b9ec9d
SRR22909806,ARTIC V4.1,Biobot Analytics,USA: Arizona,2022-12-11,50000.0,-1.0,USA,Arizona,USA_AZ_6db31fbf
SRR22909833,ARTIC V4.1,Biobot Analytics,USA: California,2022-12-11,60000.0,-1.0,USA,California,USA_CA_735b4d72
SRR23716830,ARTIC V4.1,Biobot Analytics,USA: Minnesota,2022-12-11,300000.0,-1.0,USA,Minnesota,USA_MN_e3d03a08
SRR22909963,ARTIC V4.1,Biobot Analytics,USA: Washington,2022-12-11,173800.0,-1.0,USA,Washington,USA_WA_8dbd31ff
SRR23716900,ARTIC V4.1,Biobot Analytics,USA: Alabama,2022-12-11,11000.0,-1.0,USA,Alabama,USA_AL_2d5fb637
SRR22910008,ARTIC V4.1,Biobot Analytics,USA: Florida,2022-12-11,463672.0,-1.0,USA,Florida,USA_FL_abb48d02
SRR24057324,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,7000.0,138526.5,USA,Ohio,USA_OH_70a8f729
SRR22910090,ARTIC V4.1,Biobot Analytics,USA: Louisiana,2022-12-11,27000.0,-1.0,USA,Louisiana,USA_LA_1b0c2da9
SRR22910176,ARTIC V4.1,Biobot Analytics,USA: Hawaii,2022-12-11,5000.0,-1.0,USA,Hawaii,USA_HI_aba26792
SRR22910006,ARTIC V4.1,Biobot Analytics,USA: Illinois,2022-12-11,65000.0,-1.0,USA,Illinois,USA_IL_4b38fc60
SRR24057090,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,35000.0,110442.0,USA,Ohio,USA_OH_40278401
SRR22910085,ARTIC V4.1,Biobot Analytics,USA: Kansas,2022-12-11,54985.0,-1.0,USA,Kansas,USA_KS_0ce1711b
SRR22910156,ARTIC V4.1,Biobot Analytics,USA: Connecticut,2022-12-11,75000.0,-1.0,USA,Connecticut,USA_CT_1fae7bc6
SRR24057630,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,24677.0,372000.2106,USA,Ohio,USA_OH_4bba1fa2
SRR24057650,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,24303.0,248210.5,USA,Ohio,USA_OH_3aa71b95
SRR22910109,ARTIC V4.1,Biobot Analytics,USA: California,2022-12-11,85000.0,-1.0,USA,California,USA_CA_a8ccc8b2
SRR24057493,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,3300.0,306947.0,USA,Ohio,USA_OH_bf28362f
SRR22910157,ARTIC V4.1,Biobot Analytics,USA: Hawaii,2022-12-11,109236.0,-1.0,USA,Hawaii,USA_HI_1300ce2d
SRR22909884,ARTIC V4.1,Biobot Analytics,USA: Arkansas,2022-12-11,42323.0,-1.0,USA,Arkansas,USA_AR_20a61991
SRR24056983,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,200666.0,205937.0,USA,Ohio,USA_OH_5010f12c
SRR22909942,ARTIC V4.1,Biobot Analytics,USA: New York,2022-12-11,1068012.0,-1.0,USA,New York,USA_NY_d088c0be
SRR22910088,ARTIC V4.1,Biobot Analytics,USA: Texas,2022-12-11,630000.0,-1.0,USA,Texas,USA_TX_5ed9869d
SRR24056889,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,54500.0,295916.0,USA,Ohio,USA_OH_77a0606c
SRR24057727,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,654817.0,391705.0,USA,Ohio,USA_OH_042f454b
SRR22910028,ARTIC V4.1,Biobot Analytics,USA: California,2022-12-11,160000.0,-1.0,USA,California,USA_CA_db8d2bb3
SRR22909964,ARTIC V4.1,Biobot Analytics,USA: Washington,2022-12-11,81140.0,-1.0,USA,Washington,USA_WA_a7aa403f
SRR24057587,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,8400.0,307579.0,USA,Ohio,USA_OH_64deec13
SRR22910135,ARTIC V4.1,Biobot Analytics,USA: New York,2022-12-11,758007.0,-1.0,USA,New York,USA_NY_740b8adb
SRR22909900,ARTIC V4.1,Biobot Analytics,USA: Tennessee,2022-12-11,50000.0,-1.0,USA,Tennessee,USA_TN_2486c5b2
SRR24057054,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,12000.0,220800.0,USA,Ohio,USA_OH_6a3877bb
SRR23879092,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,13169.0,129852.5,USA,Ohio,USA_OH_8bb15ee3
SRR23716815,ARTIC V4.1,Biobot Analytics,USA: California,2022-12-11,50000.0,-1.0,USA,California,USA_CA_95995920
SRR24057446,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,47500.0,285052.5,USA,Ohio,USA_OH_fa340ade
SRR24057672,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,377378.0,39831.5,USA,Ohio,USA_OH_ff1194e0
SRR22909898,ARTIC V4.1,Biobot Analytics,USA: California,2022-12-11,150000.0,-1.0,USA,California,USA_CA_86550409
SRR24056910,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,372208.0,235452.5,USA,Ohio,USA_OH_ef94de06
SRR22910071,ARTIC V4.1,Biobot Analytics,USA: North Carolina,2022-12-11,20000.0,-1.0,USA,North Carolina,USA_NC_391bdc85
SRR22909122,ARTIC V4.1,Biobot Analytics,USA: Pennsylvania,2022-12-11,6800.0,-1.0,USA,Pennsylvania,USA_PA_23896f0e
SRR22909889,ARTIC V4.1,Biobot Analytics,USA: Wyoming,2022-12-11,12000.0,-1.0,USA,Wyoming,USA_WY_c7772bbb
SRR24057785,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,313158.0,111494.5,USA,Ohio,USA_OH_cb8e5291
SRR24057161,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,12362.0,6500.0,USA,Ohio,USA_OH_5db05ae0
SRR24057539,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,25000.0,318484.0,USA,Ohio,USA_OH_23c782d6
SRR24057036,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,17864.0,6500.0,USA,Ohio,USA_OH_1575d22d
SRR22909839,ARTIC V4.1,Biobot Analytics,USA: South Dakota,2022-12-11,15500.0,-1.0,USA,South Dakota,USA_SD_b1b22da8
SRR22910101,ARTIC V4.1,Biobot Analytics,USA: Minnesota,2022-12-11,150000.0,-1.0,USA,Minnesota,USA_MN_ec702ef6
SRR24057683,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,103379.0,165894.5,USA,Ohio,USA_OH_2d4d1c49
SRR22910105,ARTIC V4.1,Biobot Analytics,USA: Washington,2022-12-11,789000.0,-1.0,USA,Washington,USA_WA_b468bbee
SRR23906470,,CDPHE,"USA: Colorado, Montrose, county",2022-12-11,30857.0,108000.0,USA,Colorado,USA_CO_4f75ff63
SRR24057065,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,45000.0,250274.0,USA,Ohio,USA_OH_e5e37f35
SRR24056967,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,12246.0,173010.5,USA,Ohio,USA_OH_f0425f42
SRR22910095,ARTIC V4.1,Biobot Analytics,USA: Texas,2022-12-11,230000.0,-1.0,USA,Texas,USA_TX_4147d14c
SRR22910051,ARTIC V4.1,Biobot Analytics,USA: North Carolina,2022-12-11,20484.0,-1.0,USA,North Carolina,USA_NC_0181d833
SRR24057567,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,46160.0,238905.0,USA,Ohio,USA_OH_e0667d93
SRR24057023,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,15284.0,41852.5,USA,Ohio,USA_OH_b1e3e5f1
SRR22910136,ARTIC V4.1,Biobot Analytics,USA: California,2022-12-11,50000.0,-1.0,USA,California,USA_CA_95995920
SRR22910170,ARTIC V4.1,Biobot Analytics,USA: Hawaii,2022-12-11,700000.0,-1.0,USA,Hawaii,USA_HI_a939d136
SRR24057416,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,13000.0,321052.5,USA,Ohio,USA_OH_019c4630
SRR24057797,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,31430.0,9902.5,USA,Ohio,USA_OH_db390e30
SRR22910113,ARTIC V4.1,Biobot Analytics,USA: Connecticut,2022-12-11,120000.0,-1.0,USA,Connecticut,USA_CT_759f7d22
SRR22909949,ARTIC V4.1,Biobot Analytics,USA: Louisiana,2022-12-11,47000.0,-1.0,USA,Louisiana,USA_LA_b3f73520
SRR24056925,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,17000.0,316084.5,USA,Ohio,USA_OH_59638311
SRR24057742,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,645940.0,314905.0,USA,Ohio,USA_OH_7393618f
SRR24057524,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,42000.0,536842.0,USA,Ohio,USA_OH_c55df675
SRR24056941,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,23027.0,287200.0,USA,Ohio,USA_OH_54234d7a
SRR24057747,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,13965.0,165600.0,USA,Ohio,USA_OH_813d06f5
SRR22910108,ARTIC V4.1,Biobot Analytics,USA: Minnesota,2022-12-11,250000.0,-1.0,USA,Minnesota,USA_MN_cfce6a7b
SRR22909991,ARTIC V4.1,Biobot Analytics,USA: Alabama,2022-12-11,19000.0,-1.0,USA,Alabama,USA_AL_af776c55
SRR22909996,ARTIC V4.1,Biobot Analytics,USA: New Hampshire,2022-12-11,25000.0,-1.0,USA,New Hampshire,USA_NH_60a7a8c7
SRR22910074,ARTIC V4.1,Biobot Analytics,USA: Minnesota,2022-12-11,1950000.0,-1.0,USA,Minnesota,USA_MN_b19304a1
SRR22909861,ARTIC V4.1,Biobot Analytics,USA: Hawaii,2022-12-11,300000.0,-1.0,USA,Hawaii,USA_HI_1d5dd2e6
SRR22909895,ARTIC V4.1,Biobot Analytics,USA: Massachusetts,2022-12-11,180000.0,-1.0,USA,Massachusetts,USA_MA_6b91e31f
SRR22910007,ARTIC V4.1,Biobot Analytics,USA: Connecticut,2022-12-11,19500.0,-1.0,USA,Connecticut,USA_CT_c9e37d3d
SRR22909804,ARTIC V4.1,Biobot Analytics,USA: North Carolina,2022-12-11,15000.0,-1.0,USA,North Carolina,USA_NC_a06e1095
SRR22910114,ARTIC V4.1,Biobot Analytics,USA: Louisiana,2022-12-11,20000.0,-1.0,USA,Louisiana,USA_LA_1b5e629c
SRR24057289,ARTIC V4.1,Ohio Department of Health,USA: Ohio,2022-12-11,24536.0,40589.5,USA,Ohio,USA_OH_77ddef7f
SRR22909882,ARTIC V4.1,Biobot Analytics,USA: Maine,2022-12-11,3000.0,-1.0,USA,Maine,USA_ME_2afeb821
SRR22910040,ARTIC V4.1,Biobot Analytics,USA: Hawaii,2022-12-11,10000.0,-1.0,USA,Hawaii,USA_HI_b06142ed
